нижня_межа_енергії_еВ,верхня_межа_енергії_еВ,середнє,стандартне_відхилення
0.0,0.625,8.688973782236394,0.011143367920738093
0.625,100000.0,17.063612311644274,0.006850804271937604
100000.0,20000000.0,19.99776417020924,0.012404973296812977
